Company Name,Search ID,Promotion Price,No Promotion Price,Departure Date,Departure Time,Arrival Time,Arrival Date,Arrival Location,Departure Location,Class
Catarinense,1,,169.99,2023-07-16 00:00:00,23:00,05:29,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Leito
Penha,1,,89.91,2023-07-16 00:00:00,23:00,05:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
1001,1,,269.99,2023-07-16 00:00:00,23:01,05:31,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Campo Grande",Leito-Cama
1001,1,,119.99,2023-07-16 00:00:00,23:01,05:31,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Campo Grande",Semileito - DD
Wemobi,1,,135.9,2023-07-16 00:00:00,23:05,06:25,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Shopping Bossa Nova",Leito
1001,1,,79.87,2023-07-16 00:00:00,23:10,05:11,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
1001,1,,74.87,2023-07-16 00:00:00,23:15,05:45,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo
Águia Branca EB,1,,99.9,2023-07-16 00:00:00,23:15,05:30,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito
Expresso Do Sul,1,,89.87,2023-07-16 00:00:00,23:30,06:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Expresso Do Sul,1,,259.9,2023-07-16 00:00:00,23:30,06:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito-Cama
Penha,1,,297.57,2023-07-16 00:00:00,23:30,06:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Cama
1001,1,,114.99,2023-07-16 00:00:00,23:31,06:01,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Campo Grande",Executivo - DD
Águia Branca EB,1,,79.9,2023-07-16 00:00:00,23:40,05:55,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Águia Branca EB,1,,269.99,2023-07-16 00:00:00,23:40,05:55,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito - Cama DD
1001,1,,79.87,2023-07-16 00:00:00,23:41,06:11,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Penha,1,,89.91,2023-07-16 00:00:00,23:45,05:45,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Wemobi,1,,149.9,2023-07-16 00:00:00,23:45,06:25,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Leito
1001,1,,74.87,2023-07-16 00:00:00,23:55,06:25,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo
Águia Branca EB,1,,79.9,2023-07-16 00:00:00,23:58,06:13,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Catarinense,1,,169.99,2023-07-16 00:00:00,23:59,06:29,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Leito
Catarinense,1,,79.99,2023-07-16 00:00:00,23:59,06:29,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Convencional - DD
Penha,1,,143.15,2023-07-16 00:00:00,23:59,05:59,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito
1001,1,,259.9,2023-07-16 00:00:00,23:59,06:04,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Cama - Direto
1001,1,,89.87,2023-07-16 00:00:00,23:59,06:04,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - Direto
Expresso Adamantina,1,,129.99,2023-07-16 00:00:00,23:59,05:44,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito - Individual
Expresso Adamantina,1,,119.99,2023-07-16 00:00:00,23:59,05:44,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito - Non Stop
Águia Branca EB,1,,269.98,2023-07-01 00:00:00,00:05,06:20,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Águia Branca EB,1,,89.89,2023-07-01 00:00:00,00:05,06:20,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,1,,259.9,2023-07-01 00:00:00,00:15,06:16,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,1,,89.87,2023-07-01 00:00:00,00:15,06:16,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,1,,259.9,2023-07-01 00:00:00,00:25,06:55,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,1,,99.87,2023-07-01 00:00:00,00:25,06:55,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,1,,90.08,2023-07-01 00:00:00,00:30,06:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,1,,262.58,2023-07-01 00:00:00,00:30,06:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,1,,89.87,2023-07-01 00:00:00,00:35,06:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,1,,259.9,2023-07-01 00:00:00,00:35,06:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Águia Branca EB,1,,89.89,2023-07-01 00:00:00,01:15,07:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Expresso Do Sul,1,,99.87,2023-07-01 00:00:00,01:50,07:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,1,,89.87,2023-07-01 00:00:00,02:00,08:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,1,,89.87,2023-07-01 00:00:00,02:30,08:40,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Águia Branca EB,1,,219.98,2023-07-01 00:00:00,06:00,12:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Expresso Do Sul,1,,79.99,2023-07-01 00:00:00,06:45,13:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional
Penha,1,,100.08,2023-07-01 00:00:00,07:00,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,1,,219.58,2023-07-01 00:00:00,07:00,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,1,,79.99,2023-07-01 00:00:00,07:45,14:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional
Águia Branca EB,1,,99.9,2023-07-01 00:00:00,08:00,14:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Catarinense,1,,84.99,2023-07-01 00:00:00,09:00,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,1,,79.9,2023-07-01 00:00:00,09:00,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo - DD
1001,1,,89.87,2023-07-01 00:00:00,09:30,16:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Penha,1,,219.58,2023-07-01 00:00:00,09:30,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,1,,89.87,2023-07-01 00:00:00,09:30,16:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,1,,75.32,2023-07-01 00:00:00,09:30,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Águia Branca EB,1,,99.9,2023-07-01 00:00:00,10:00,16:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Expresso Do Sul,1,,199.9,2023-07-01 00:00:00,10:45,17:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Penha,1,,110.9,2023-07-01 00:00:00,11:00,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Individual
Penha,1,,88.4,2023-07-01 00:00:00,11:00,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
1001,1,,199.9,2023-07-01 00:00:00,11:30,18:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Águia Branca EB,1,,99.89,2023-07-01 00:00:00,12:00,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Águia Branca EB,1,,89.9,2023-07-01 00:00:00,12:00,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Expresso Do Sul,1,,199.9,2023-07-01 00:00:00,12:30,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Adamantina,1,,99.99,2023-07-01 00:00:00,12:30,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Non Stop
1001,1,,114.99,2023-07-01 00:00:00,12:59,19:29,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Convencional - DD
Kaissara,1,,89.0,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,1,,233.49,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
Catarinense,1,,84.99,2023-07-01 00:00:00,13:00,19:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,1,,74.9,2023-07-01 00:00:00,13:00,19:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
1001,1,,89.87,2023-07-01 00:00:00,13:30,20:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,1,,99.87,2023-07-01 00:00:00,14:30,21:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,1,,99.91,2023-07-01 00:00:00,14:30,20:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,1,,232.85,2023-07-01 00:00:00,14:30,20:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
Águia Branca EB,1,,219.98,2023-07-01 00:00:00,16:00,22:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
1001,1,,129.99,2023-07-01 00:00:00,16:30,22:40,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Convencional
Expresso Adamantina,1,,99.99,2023-07-01 00:00:00,17:00,23:59,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Catarinense,1,,79.99,2023-07-01 00:00:00,17:05,02:05,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Convencional
Penha,1,,219.58,2023-07-01 00:00:00,17:30,23:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,1,,89.87,2023-07-01 00:00:00,17:30,23:45,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,1,,199.9,2023-07-01 00:00:00,17:30,23:45,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,1,,89.87,2023-07-01 00:00:00,18:05,00:35,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Kaissara,1,,89.0,2023-07-01 00:00:00,19:30,03:30,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Expresso Do Sul,1,,79.99,2023-07-01 00:00:00,19:50,02:20,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional
Águia Branca EB,1,,269.98,2023-07-01 00:00:00,21:50,04:05,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Expresso Do Sul,1,,99.87,2023-07-01 00:00:00,22:30,05:15,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Adamantina,1,,109.99,2023-07-01 00:00:00,22:55,06:30,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Penha,1,,311.49,2023-07-01 00:00:00,23:00,05:00,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
Wemobi,1,,105.9,2023-07-01 00:00:00,23:00,05:40,2023-07-02,"Rio de Janeiro, RJ - Barra da Tijuca - Shopping Uptown","Sao Paulo, SP - Barra Funda",Leito
Águia Branca EB,1,,109.91,2023-07-01 00:00:00,23:20,05:35,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Penha,1,,318.86,2023-07-01 00:00:00,23:30,06:00,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,1,,114.99,2023-07-01 00:00:00,23:36,05:46,2023-07-02,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Executivo - DD
1001,1,,139.99,2023-07-01 00:00:00,23:36,05:46,2023-07-02,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Semileito - DD
1001,1,,89.87,2023-07-01 00:00:00,23:40,06:20,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,1,,99.9,2023-07-01 00:00:00,23:40,05:55,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
1001,1,,259.9,2023-07-01 00:00:00,23:40,06:20,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,1,,249.99,2023-07-01 00:00:00,23:58,06:28,2023-07-02,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,1,,99.87,2023-07-01 00:00:00,23:58,06:48,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Adamantina,1,,109.99,2023-07-01 00:00:00,23:59,05:44,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Individual
Expresso Adamantina,1,,99.99,2023-07-01 00:00:00,23:59,05:44,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Non Stop
1001,1,,99.87,2023-07-01 00:00:00,23:59,06:04,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - Direto
Kaissara,1,,95.0,2023-07-01 00:00:00,23:59,06:15,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Expresso Do Sul,2,,99.87,2023-07-01 00:00:00,00:05,06:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,2,,259.9,2023-07-01 00:00:00,00:05,06:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Águia Branca EB,2,,269.98,2023-07-01 00:00:00,00:05,06:20,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Águia Branca EB,2,,89.89,2023-07-01 00:00:00,00:05,06:20,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,2,,259.9,2023-07-01 00:00:00,00:15,06:16,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,2,,89.87,2023-07-01 00:00:00,00:15,06:16,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,2,,99.9,2023-07-01 00:00:00,00:20,06:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Catarinense,2,,219.99,2023-07-01 00:00:00,00:20,07:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Leito
Catarinense,2,,79.99,2023-07-01 00:00:00,00:20,07:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Convencional - DD
Expresso Do Sul,2,,259.9,2023-07-01 00:00:00,00:25,06:55,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,99.87,2023-07-01 00:00:00,00:25,06:55,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,2,,90.08,2023-07-01 00:00:00,00:30,06:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,2,,262.58,2023-07-01 00:00:00,00:30,06:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,2,,89.87,2023-07-01 00:00:00,00:35,06:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,2,,259.9,2023-07-01 00:00:00,00:35,06:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,89.87,2023-07-01 00:00:00,00:40,06:40,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Águia Branca EB,2,,99.9,2023-07-01 00:00:00,00:40,06:55,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Águia Branca EB,2,,89.89,2023-07-01 00:00:00,01:15,07:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Expresso Do Sul,2,,259.9,2023-07-01 00:00:00,01:50,07:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,99.87,2023-07-01 00:00:00,01:50,07:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,2,,89.87,2023-07-01 00:00:00,02:00,08:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,2,,259.9,2023-07-01 00:00:00,02:00,08:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,2,,89.87,2023-07-01 00:00:00,02:30,08:40,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Águia Branca EB,2,,89.89,2023-07-01 00:00:00,06:00,12:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,2,,219.98,2023-07-01 00:00:00,06:00,12:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Catarinense,2,,139.99,2023-07-01 00:00:00,06:15,15:40,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Semileito - DD
Expresso Do Sul,2,,99.87,2023-07-01 00:00:00,06:30,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,2,,199.9,2023-07-01 00:00:00,06:30,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,79.99,2023-07-01 00:00:00,06:45,13:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional
Penha,2,,100.08,2023-07-01 00:00:00,07:00,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,2,,219.58,2023-07-01 00:00:00,07:00,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
Kaissara,2,,89.0,2023-07-01 00:00:00,07:15,13:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Expresso Adamantina,2,,89.99,2023-07-01 00:00:00,07:30,15:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
1001,2,,199.9,2023-07-01 00:00:00,07:30,13:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama - Direto
1001,2,,99.87,2023-07-01 00:00:00,07:30,13:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - Direto
1001,2,,79.99,2023-07-01 00:00:00,07:45,14:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional
Águia Branca EB,2,,99.9,2023-07-01 00:00:00,08:00,14:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Águia Branca EB,2,,219.98,2023-07-01 00:00:00,08:00,14:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Expresso Do Sul,2,,199.9,2023-07-01 00:00:00,08:30,15:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,99.87,2023-07-01 00:00:00,08:30,15:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,2,,84.99,2023-07-01 00:00:00,09:00,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,2,,79.9,2023-07-01 00:00:00,09:00,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo - DD
Catarinense,2,,79.99,2023-07-01 00:00:00,09:00,18:05,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Convencional
1001,2,,89.87,2023-07-01 00:00:00,09:30,16:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Penha,2,,219.58,2023-07-01 00:00:00,09:30,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,2,,89.87,2023-07-01 00:00:00,09:30,16:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,2,,75.32,2023-07-01 00:00:00,09:30,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
1001,2,,179.99,2023-07-01 00:00:00,10:00,16:30,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Leito-Cama
1001,2,,114.99,2023-07-01 00:00:00,10:00,16:30,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Convencional - DD
Águia Branca EB,2,,99.9,2023-07-01 00:00:00,10:00,16:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Expresso Do Sul,2,,199.9,2023-07-01 00:00:00,10:30,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,99.87,2023-07-01 00:00:00,10:30,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,2,,89.87,2023-07-01 00:00:00,10:45,17:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Expresso Do Sul,2,,199.9,2023-07-01 00:00:00,10:45,17:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Penha,2,,110.9,2023-07-01 00:00:00,11:00,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Individual
Penha,2,,88.4,2023-07-01 00:00:00,11:00,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
1001,2,,199.9,2023-07-01 00:00:00,11:30,18:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,2,,89.87,2023-07-01 00:00:00,11:30,18:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
